course_id,student_id,exam_passed,exam_attempt,last_exam_attempt,course_title
22,278582,1,1,2022-07-10,Mathematics
7,261668,1,2,2022-07-12,"Introduction to Data and Data Science"
16,274039,1,1,2022-07-11,"Python Programmer Bootcamp"
11,268011,1,1,2022-07-11,"Data Cleaning and Preprocessing with pandas"
35,276135,1,1,2022-07-11,"Introduction to Python"
7,261390,0,1,2022-07-11,"Introduction to Data and Data Science"
20,276135,1,1,2022-07-11,"Introduction to Jupyter"
28,277508,1,2,2022-07-24,"Power BI"
42,268618,1,4,2022-07-12,"Data Strategy"
24,264295,1,1,2022-07-11,Probability
24,275470,1,1,2022-07-11,Probability
7,274498,1,1,2022-07-11,"Introduction to Data and Data Science"
42,266477,1,2,2022-07-19,"Data Strategy"
7,280249,1,1,2022-07-12,"Introduction to Data and Data Science"
7,281200,1,2,2022-07-12,"Introduction to Data and Data Science"
39,279738,1,1,2022-07-12,"Advanced Microsoft Excel"
22,275470,1,2,2022-07-12,Mathematics
21,280324,1,2,2022-07-12,Statistics
21,275637,1,1,2022-07-12,Statistics
7,261393,0,1,2022-07-12,"Introduction to Data and Data Science"
46,261813,1,1,2022-07-12,"Data Literacy"
7,262580,1,1,2022-07-13,"Introduction to Data and Data Science"
30,280324,1,1,2022-07-13,"Git and GitHub"
2,262459,1,1,2022-07-13,"Introduction to Tableau"
7,280868,1,2,2022-07-13,"Introduction to Data and Data Science"
23,274996,1,2,2022-07-14,"Introduction to Excel"
7,278586,0,1,2022-07-13,"Introduction to Data and Data Science"
24,275637,1,1,2022-07-13,Probability
42,268373,0,1,2022-07-13,"Data Strategy"
7,271787,1,1,2022-07-13,"Introduction to Data and Data Science"
7,281096,1,1,2022-07-13,"Introduction to Data and Data Science"
3,274906,1,2,2022-07-14,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
21,278764,1,2,2022-07-14,Statistics
13,268618,1,3,2022-07-14,"Data Analysis with Excel Pivot Tables"
5,272909,1,1,2022-07-13,"Data Preprocessing with NumPy"
7,266814,1,1,2022-07-14,"Introduction to Data and Data Science"
13,274996,1,1,2022-07-14,"Data Analysis with Excel Pivot Tables"
7,277668,1,1,2022-07-14,"Introduction to Data and Data Science"
42,280249,1,1,2022-07-14,"Data Strategy"
46,269741,1,1,2022-07-14,"Data Literacy"
21,268827,1,2,2022-07-15,Statistics
16,276783,1,2,2022-07-15,"Python Programmer Bootcamp"
42,281200,1,2,2022-07-14,"Data Strategy"
16,261491,1,1,2022-07-14,"Python Programmer Bootcamp"
46,261668,1,2,2022-07-16,"Data Literacy"
22,266001,1,3,2022-07-15,Mathematics
22,278927,1,1,2022-07-15,Mathematics
21,266814,1,1,2022-07-15,Statistics
7,281512,1,1,2022-07-15,"Introduction to Data and Data Science"
24,266814,1,1,2022-07-15,Probability
35,274209,1,1,2022-07-15,"Introduction to Python"
2,275470,1,1,2022-07-15,"Introduction to Tableau"
42,281141,0,1,2022-07-15,"Data Strategy"
2,274906,1,2,2022-07-16,"Introduction to Tableau"
7,278539,1,1,2022-07-15,"Introduction to Data and Data Science"
13,274039,1,1,2022-07-15,"Data Analysis with Excel Pivot Tables"
20,278927,1,1,2022-07-15,"Introduction to Jupyter"
7,280689,1,1,2022-07-15,"Introduction to Data and Data Science"
35,269054,1,1,2022-07-16,"Introduction to Python"
14,266814,1,1,2022-07-16,SQL
20,277866,1,1,2022-07-16,"Introduction to Jupyter"
21,274498,1,1,2022-07-16,Statistics
7,281440,0,1,2022-07-16,"Introduction to Data and Data Science"
37,278582,1,2,2022-07-16,"Machine Learning in Python"
7,263307,1,1,2022-07-16,"Introduction to Data and Data Science"
46,277403,1,2,2022-07-18,"Data Literacy"
42,261668,0,1,2022-07-16,"Data Strategy"
46,280689,1,2,2022-07-17,"Data Literacy"
14,266012,1,2,2022-07-17,SQL
46,280249,1,1,2022-07-17,"Data Literacy"
37,266814,1,1,2022-07-17,"Machine Learning in Python"
23,279881,1,1,2022-07-17,"Introduction to Excel"
32,266814,1,1,2022-07-17,"Deep Learning with TensorFlow 2"
11,278927,1,1,2022-07-17,"Data Cleaning and Preprocessing with pandas"
12,280772,1,2,2022-07-23,"Introduction to Business Analytics"
5,269741,1,2,2022-07-17,"Data Preprocessing with NumPy"
7,269741,1,1,2022-07-17,"Introduction to Data and Data Science"
23,280207,1,1,2022-07-17,"Introduction to Excel"
14,277084,1,2,2022-07-17,SQL
13,268011,1,2,2022-08-04,"Data Analysis with Excel Pivot Tables"
21,279738,1,1,2022-07-17,Statistics
13,280207,1,1,2022-07-17,"Data Analysis with Excel Pivot Tables"
26,268011,1,1,2022-07-17,"SQL + Tableau"
16,266814,1,1,2022-07-17,"Python Programmer Bootcamp"
21,279482,1,1,2022-07-18,Statistics
22,266814,1,1,2022-07-18,Mathematics
7,279508,1,2,2022-07-18,"Introduction to Data and Data Science"
21,277864,1,1,2022-07-18,Statistics
14,270738,1,1,2022-07-18,SQL
26,261682,1,1,2022-07-18,"SQL + Tableau"
16,278586,0,1,2022-07-18,"Python Programmer Bootcamp"
21,278753,1,1,2022-07-18,Statistics
22,276783,1,2,2022-07-18,Mathematics
21,276439,1,2,2022-07-18,Statistics
33,276784,1,2,2022-07-18,"Customer Analytics in Python"
7,281961,1,2,2022-07-18,"Introduction to Data and Data Science"
2,261782,1,1,2022-07-18,"Introduction to Tableau"
46,274460,0,1,2022-07-18,"Data Literacy"
7,279482,1,1,2022-07-18,"Introduction to Data and Data Science"
28,274906,1,2,2022-07-19,"Power BI"
7,278833,1,1,2022-07-18,"Introduction to Data and Data Science"
22,281961,1,2,2022-07-18,Mathematics
14,278642,0,1,2022-07-18,SQL
5,266814,1,1,2022-07-19,"Data Preprocessing with NumPy"
11,266814,1,1,2022-07-19,"Data Cleaning and Preprocessing with pandas"
39,274996,1,1,2022-07-19,"Advanced Microsoft Excel"
14,266766,1,2,2022-07-20,SQL
23,280249,1,1,2022-07-19,"Introduction to Excel"
39,280207,1,1,2022-07-19,"Advanced Microsoft Excel"
11,269741,1,2,2022-07-19,"Data Cleaning and Preprocessing with pandas"
13,280249,1,1,2022-07-19,"Data Analysis with Excel Pivot Tables"
37,268990,1,1,2022-07-19,"Machine Learning in Python"
22,261491,1,1,2022-07-19,Mathematics
23,280121,1,3,2022-08-12,"Introduction to Excel"
26,278283,1,2,2022-07-19,"SQL + Tableau"
20,280207,1,1,2022-07-20,"Introduction to Jupyter"
35,280207,1,1,2022-07-20,"Introduction to Python"
5,261756,1,1,2022-07-20,"Data Preprocessing with NumPy"
23,280868,1,2,2022-07-20,"Introduction to Excel"
21,274996,1,2,2022-07-21,Statistics
14,262988,0,1,2022-07-20,SQL
39,280249,1,1,2022-07-20,"Advanced Microsoft Excel"
54,268764,1,2,2022-07-20,"Machine Learning with Decision Trees and Random Forests"
21,281961,1,3,2022-07-22,Statistics
7,280821,0,1,2022-07-20,"Introduction to Data and Data Science"
12,279738,1,1,2022-07-20,"Introduction to Business Analytics"
16,281512,1,1,2022-07-20,"Python Programmer Bootcamp"
24,281961,1,2,2022-07-20,Probability
35,277084,1,1,2022-07-20,"Introduction to Python"
37,281512,0,1,2022-07-20,"Machine Learning in Python"
24,278753,1,1,2022-07-20,Probability
42,280689,1,1,2022-07-20,"Data Strategy"
46,280121,1,1,2022-07-20,"Data Literacy"
16,281961,1,2,2022-07-20,"Python Programmer Bootcamp"
2,281961,1,2,2022-07-20,"Introduction to Tableau"
21,266012,1,2,2022-07-21,Statistics
16,280207,0,1,2022-07-20,"Python Programmer Bootcamp"
16,275468,1,1,2022-07-21,"Python Programmer Bootcamp"
20,264146,1,1,2022-07-21,"Introduction to Jupyter"
24,272261,1,1,2022-07-21,Probability
37,281961,1,2,2022-07-21,"Machine Learning in Python"
11,281512,1,1,2022-07-21,"Data Cleaning and Preprocessing with pandas"
23,266814,1,1,2022-07-21,"Introduction to Excel"
20,278753,1,1,2022-07-21,"Introduction to Jupyter"
28,281961,1,1,2022-07-21,"Power BI"
32,278582,1,1,2022-07-21,"Deep Learning with TensorFlow 2"
35,266814,1,2,2022-07-22,"Introduction to Python"
3,266814,1,2,2022-07-22,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
32,281961,1,2,2022-07-21,"Deep Learning with TensorFlow 2"
14,281961,1,2,2022-07-21,SQL
22,266012,1,1,2022-07-21,Mathematics
35,264146,1,1,2022-07-21,"Introduction to Python"
46,278283,1,2,2022-07-21,"Data Literacy"
7,275533,0,1,2022-07-21,"Introduction to Data and Data Science"
30,264146,1,1,2022-07-22,"Git and GitHub"
11,261756,1,1,2022-07-22,"Data Cleaning and Preprocessing with pandas"
22,278753,0,1,2022-07-22,Mathematics
11,280207,1,1,2022-07-22,"Data Cleaning and Preprocessing with pandas"
7,282164,1,1,2022-07-22,"Introduction to Data and Data Science"
7,282207,1,1,2022-07-22,"Introduction to Data and Data Science"
35,261828,1,2,2022-07-22,"Introduction to Python"
21,280249,1,1,2022-07-23,Statistics
21,277398,1,2,2022-07-23,Statistics
24,274996,1,1,2022-07-23,Probability
35,280772,1,1,2022-07-23,"Introduction to Python"
12,261756,1,1,2022-07-23,"Introduction to Business Analytics"
44,280207,1,1,2022-07-23,"Dates and Times in Python"
20,271519,1,1,2022-07-23,"Introduction to Jupyter"
23,280689,1,1,2022-07-23,"Introduction to Excel"
14,280159,1,2,2022-07-24,SQL
22,275637,1,1,2022-07-23,Mathematics
21,277845,1,2,2022-07-25,Statistics
7,282094,1,1,2022-07-24,"Introduction to Data and Data Science"
5,274498,1,1,2022-07-24,"Data Preprocessing with NumPy"
5,280207,1,1,2022-07-24,"Data Preprocessing with NumPy"
13,280689,1,1,2022-07-24,"Data Analysis with Excel Pivot Tables"
7,282121,1,1,2022-07-24,"Introduction to Data and Data Science"
46,282207,1,1,2022-07-24,"Data Literacy"
7,282430,1,1,2022-07-25,"Introduction to Data and Data Science"
24,280249,1,1,2022-07-25,Probability
20,280249,1,1,2022-07-25,"Introduction to Jupyter"
22,280249,1,2,2022-07-25,Mathematics
7,282402,1,2,2022-07-25,"Introduction to Data and Data Science"
14,273841,1,1,2022-07-25,SQL
14,264623,1,2,2022-07-25,SQL
46,275590,1,2,2022-07-25,"Data Literacy"
14,278283,1,4,2022-07-29,SQL
32,264623,1,2,2022-07-26,"Deep Learning with TensorFlow 2"
46,281095,0,1,2022-07-25,"Data Literacy"
24,266012,1,1,2022-07-26,Probability
19,265966,1,2,2022-07-26,"SQL + Tableau + Python"
7,282426,1,1,2022-07-26,"Introduction to Data and Data Science"
21,281440,1,1,2022-07-26,Statistics
23,278881,1,2,2022-07-26,"Introduction to Excel"
7,281010,1,1,2022-07-26,"Introduction to Data and Data Science"
7,281714,1,1,2022-07-26,"Introduction to Data and Data Science"
20,282336,1,1,2022-07-26,"Introduction to Jupyter"
11,264623,1,1,2022-07-26,"Data Cleaning and Preprocessing with pandas"
28,262641,1,1,2022-07-26,"Power BI"
7,278409,1,1,2022-07-26,"Introduction to Data and Data Science"
13,278881,1,1,2022-07-26,"Data Analysis with Excel Pivot Tables"
39,280689,1,1,2022-07-26,"Advanced Microsoft Excel"
46,275457,1,1,2022-07-26,"Data Literacy"
7,282637,1,1,2022-07-26,"Introduction to Data and Data Science"
2,282697,1,1,2022-07-26,"Introduction to Tableau"
7,282668,1,1,2022-07-27,"Introduction to Data and Data Science"
32,265966,1,2,2022-07-27,"Deep Learning with TensorFlow 2"
24,269570,1,2,2022-08-16,Probability
7,282542,1,2,2022-07-27,"Introduction to Data and Data Science"
42,282235,1,2,2022-07-27,"Data Strategy"
7,282446,1,1,2022-07-27,"Introduction to Data and Data Science"
23,277403,1,1,2022-07-27,"Introduction to Excel"
20,272089,1,1,2022-07-27,"Introduction to Jupyter"
39,278881,1,1,2022-07-27,"Advanced Microsoft Excel"
7,282591,1,1,2022-07-27,"Introduction to Data and Data Science"
20,259174,1,1,2022-07-27,"Introduction to Jupyter"
20,272029,0,1,2022-07-27,"Introduction to Jupyter"
7,282344,1,1,2022-07-27,"Introduction to Data and Data Science"
7,282318,1,1,2022-07-28,"Introduction to Data and Data Science"
21,270179,1,1,2022-07-28,Statistics
20,274996,1,1,2022-07-28,"Introduction to Jupyter"
35,271519,1,1,2022-07-28,"Introduction to Python"
22,282336,1,1,2022-07-28,Mathematics
14,275449,1,2,2022-07-28,SQL
28,279738,1,1,2022-07-28,"Power BI"
28,268926,1,1,2022-07-29,"Power BI"
54,270738,1,2,2022-07-29,"Machine Learning with Decision Trees and Random Forests"
7,282408,1,2,2022-07-29,"Introduction to Data and Data Science"
23,282402,1,1,2022-07-29,"Introduction to Excel"
7,281870,1,1,2022-07-29,"Introduction to Data and Data Science"
23,278283,1,3,2022-07-29,"Introduction to Excel"
35,275449,1,1,2022-07-29,"Introduction to Python"
54,272586,0,1,2022-07-29,"Machine Learning with Decision Trees and Random Forests"
7,282088,1,1,2022-07-30,"Introduction to Data and Data Science"
35,272089,1,1,2022-07-30,"Introduction to Python"
32,270738,1,1,2022-07-30,"Deep Learning with TensorFlow 2"
23,282637,1,1,2022-07-30,"Introduction to Excel"
23,282430,1,2,2022-08-30,"Introduction to Excel"
22,270928,1,1,2022-07-30,Mathematics
23,281440,1,1,2022-07-30,"Introduction to Excel"
7,282706,1,1,2022-07-30,"Introduction to Data and Data Science"
14,261785,1,2,2022-08-01,SQL
21,282371,1,1,2022-07-31,Statistics
23,274611,1,2,2022-08-01,"Introduction to Excel"
2,280249,1,2,2022-07-31,"Introduction to Tableau"
16,261828,1,2,2022-07-31,"Python Programmer Bootcamp"
13,265130,1,1,2022-07-31,"Data Analysis with Excel Pivot Tables"
13,277403,1,1,2022-07-31,"Data Analysis with Excel Pivot Tables"
23,278444,1,1,2022-07-31,"Introduction to Excel"
39,265130,1,1,2022-07-31,"Advanced Microsoft Excel"
43,280142,1,2,2022-08-01,"Fashion Analytics with Tableau"
2,274996,1,1,2022-08-01,"Introduction to Tableau"
7,282033,1,2,2022-08-01,"Introduction to Data and Data Science"
21,282318,1,1,2022-08-01,Statistics
42,281870,1,2,2022-08-01,"Data Strategy"
3,277084,1,1,2022-08-01,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
23,279909,1,1,2022-08-01,"Introduction to Excel"
42,265130,1,2,2022-08-01,"Data Strategy"
35,277242,1,1,2022-08-01,"Introduction to Python"
7,282901,1,1,2022-08-01,"Introduction to Data and Data Science"
35,274070,1,1,2022-08-02,"Introduction to Python"
42,281339,0,1,2022-08-02,"Data Strategy"
20,282643,1,1,2022-08-02,"Introduction to Jupyter"
20,269518,1,2,2022-08-02,"Introduction to Jupyter"
13,278283,1,2,2022-08-02,"Data Analysis with Excel Pivot Tables"
11,271664,1,1,2022-08-02,"Data Cleaning and Preprocessing with pandas"
23,261721,1,1,2022-08-02,"Introduction to Excel"
14,276783,1,2,2022-08-03,SQL
35,275045,1,2,2022-09-21,"Introduction to Python"
7,262955,0,1,2022-08-02,"Introduction to Data and Data Science"
11,274498,1,1,2022-08-02,"Data Cleaning and Preprocessing with pandas"
3,279738,1,2,2022-08-02,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
16,270928,1,2,2022-08-03,"Python Programmer Bootcamp"
35,265130,1,1,2022-08-02,"Introduction to Python"
46,282706,1,1,2022-08-03,"Data Literacy"
46,282542,1,2,2022-08-03,"Data Literacy"
45,283473,1,1,2022-08-03,"SQL for Data Science Interviews"
16,279352,1,1,2022-08-03,"Python Programmer Bootcamp"
20,280121,1,1,2022-08-03,"Introduction to Jupyter"
14,276439,1,2,2022-08-03,SQL
7,281608,1,2,2022-08-03,"Introduction to Data and Data Science"
23,269540,1,2,2022-08-03,"Introduction to Excel"
23,282920,1,1,2022-08-03,"Introduction to Excel"
24,281440,1,2,2022-08-04,Probability
42,282829,1,2,2022-08-03,"Data Strategy"
30,276439,1,1,2022-08-03,"Git and GitHub"
7,282926,1,1,2022-08-03,"Introduction to Data and Data Science"
25,268926,1,1,2022-08-03,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
23,279508,1,2,2022-08-04,"Introduction to Excel"
24,282318,1,1,2022-08-04,Probability
28,261756,1,1,2022-08-04,"Power BI"
39,268011,1,1,2022-08-04,"Advanced Microsoft Excel"
35,276439,1,1,2022-08-04,"Introduction to Python"
46,281870,1,1,2022-08-04,"Data Literacy"
20,278283,1,1,2022-08-04,"Introduction to Jupyter"
21,283025,1,2,2022-08-04,Statistics
7,282500,1,2,2022-08-08,"Introduction to Data and Data Science"
16,274861,1,1,2022-08-04,"Python Programmer Bootcamp"
23,273060,1,2,2022-08-16,"Introduction to Excel"
7,282614,0,1,2022-08-05,"Introduction to Data and Data Science"
23,274552,1,2,2022-08-05,"Introduction to Excel"
35,262641,1,1,2022-08-05,"Introduction to Python"
16,275637,1,2,2022-08-12,"Python Programmer Bootcamp"
7,283357,1,1,2022-08-05,"Introduction to Data and Data Science"
42,280121,1,2,2022-08-05,"Data Strategy"
23,281753,1,1,2022-08-05,"Introduction to Excel"
7,282995,1,1,2022-08-06,"Introduction to Data and Data Science"
35,279738,1,1,2022-08-06,"Introduction to Python"
7,283636,1,1,2022-08-06,"Introduction to Data and Data Science"
7,282507,1,2,2022-08-07,"Introduction to Data and Data Science"
7,279228,1,1,2022-08-06,"Introduction to Data and Data Science"
35,277012,1,1,2022-08-06,"Introduction to Python"
23,282779,1,1,2022-08-06,"Introduction to Excel"
26,282977,0,1,2022-08-06,"SQL + Tableau"
23,283573,1,1,2022-08-06,"Introduction to Excel"
23,282541,1,1,2022-08-06,"Introduction to Excel"
42,270596,1,2,2022-08-10,"Data Strategy"
56,276562,1,2,2022-08-06,"Machine Learning with Ridge and Lasso Regression"
20,283573,1,3,2022-08-07,"Introduction to Jupyter"
23,281802,0,1,2022-08-06,"Introduction to Excel"
22,283573,1,2,2022-08-07,Mathematics
21,282402,1,3,2022-08-07,Statistics
21,280868,1,2,2022-08-07,Statistics
5,266766,1,1,2022-08-07,"Data Preprocessing with NumPy"
22,274861,1,2,2022-08-07,Mathematics
35,269518,1,1,2022-08-07,"Introduction to Python"
3,275045,1,2,2022-08-08,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
46,282829,1,2,2022-08-07,"Data Literacy"
7,273136,1,1,2022-08-07,"Introduction to Data and Data Science"
20,284194,1,1,2022-08-08,"Introduction to Jupyter"
13,269540,1,1,2022-08-08,"Data Analysis with Excel Pivot Tables"
24,277864,1,2,2022-08-08,Probability
16,282318,1,1,2022-08-08,"Python Programmer Bootcamp"
21,278129,1,1,2022-08-08,Statistics
7,283696,1,1,2022-08-08,"Introduction to Data and Data Science"
35,284241,1,1,2022-08-08,"Introduction to Python"
21,261828,1,1,2022-08-08,Statistics
13,282088,1,1,2022-08-08,"Data Analysis with Excel Pivot Tables"
21,281870,1,1,2022-08-08,Statistics
7,283824,1,2,2022-08-09,"Introduction to Data and Data Science"
20,261756,1,1,2022-08-08,"Introduction to Jupyter"
21,282088,1,2,2022-08-09,Statistics
35,278283,1,2,2022-08-08,"Introduction to Python"
7,274781,1,1,2022-08-08,"Introduction to Data and Data Science"
42,283927,0,1,2022-08-08,"Data Strategy"
11,265130,1,1,2022-08-08,"Data Cleaning and Preprocessing with pandas"
42,282705,1,2,2022-08-09,"Data Strategy"
7,282705,1,2,2022-08-09,"Introduction to Data and Data Science"
7,283745,1,1,2022-08-09,"Introduction to Data and Data Science"
14,269741,1,1,2022-08-09,SQL
2,272977,1,1,2022-08-09,"Introduction to Tableau"
42,282954,1,2,2022-08-09,"Data Strategy"
23,280613,1,2,2022-08-09,"Introduction to Excel"
7,280613,1,1,2022-08-09,"Introduction to Data and Data Science"
22,282318,1,2,2022-08-09,Mathematics
42,280613,1,2,2022-08-09,"Data Strategy"
46,280613,1,1,2022-08-09,"Data Literacy"
16,267959,1,2,2022-08-10,"Python Programmer Bootcamp"
7,282803,1,1,2022-08-09,"Introduction to Data and Data Science"
50,263690,1,1,2022-08-09,"Machine Learning with Naive Bayes"
23,282273,1,1,2022-08-09,"Introduction to Excel"
24,282371,0,1,2022-08-09,Probability
7,280379,1,1,2022-08-09,"Introduction to Data and Data Science"
39,269540,1,2,2022-08-09,"Advanced Microsoft Excel"
7,284152,1,1,2022-08-09,"Introduction to Data and Data Science"
14,275045,1,2,2022-08-10,SQL
21,282121,1,2,2022-08-10,Statistics
23,284528,1,1,2022-08-09,"Introduction to Excel"
46,282803,1,1,2022-08-09,"Data Literacy"
46,280412,1,1,2022-08-09,"Data Literacy"
7,275566,1,2,2022-08-10,"Introduction to Data and Data Science"
46,274781,1,2,2022-08-10,"Data Literacy"
7,282575,1,1,2022-08-10,"Introduction to Data and Data Science"
13,280613,1,1,2022-08-10,"Data Analysis with Excel Pivot Tables"
23,282352,1,1,2022-08-10,"Introduction to Excel"
42,282803,1,2,2022-08-10,"Data Strategy"
35,282291,1,1,2022-08-10,"Introduction to Python"
7,280412,1,1,2022-08-10,"Introduction to Data and Data Science"
7,282560,1,1,2022-08-10,"Introduction to Data and Data Science"
35,281796,1,1,2022-08-10,"Introduction to Python"
16,274163,1,2,2022-08-10,"Python Programmer Bootcamp"
