source,target,total_engagement_watch_minutes
295633,7,0.95
295831,7,27.34
268030,7,45.93
295836,7,0.07
295837,7,0.22
295838,7,16.42
295181,7,0.1
295834,7,0.07
295847,7,0.15
295850,7,0.07
295849,7,1.27
295862,7,3.2
295859,7,109.77
295870,7,43.15
295865,7,48.05
295885,7,13.12
295897,7,65.27
295899,7,1.72
295901,7,0.58
295904,7,0.47
295588,7,0.28
295911,7,0.13
295929,7,79.42
295935,7,43.22
295940,7,6.97
295947,7,9.65
295949,7,21.02
295951,7,7.2
291899,7,21.25
295832,7,10.25
292823,7,30.58
295965,7,0.05
292733,7,29
295781,7,115.97
295975,7,4.38
295976,7,0.07
295933,7,0.38
295973,7,103.88
295986,7,14.07
295989,7,1.88
295995,7,0.17
295997,7,0.38
295999,7,1
289281,7,11.32
296005,7,1.2
296002,7,3.68
296007,7,1.23
296009,7,2.13
267134,7,0.17
296016,7,0.32
292925,7,1.2
296030,7,11.57
296032,7,1.18
296033,7,50.31
296029,7,1.9
296038,7,0.33
296041,7,0.15
296042,7,2.12
296053,7,1.69
296058,7,52.6
296061,7,18.58
296063,7,1.47
295930,7,39.98
296072,7,0.13
295939,7,29.65
296073,7,0.62
296076,7,7.97
296085,7,0.05
296084,7,30.43
296088,7,17.63
295687,7,0.13
296091,7,0.95
296098,7,33.58
296099,7,31.47
296114,7,0.35
296116,7,0.23
296121,7,16.7
282429,7,42.37
296128,7,0.13
296129,7,8.62
296132,7,10.91
296133,7,0.38
293274,7,118.5
296140,7,0.35
296151,7,41.47
296159,7,0.15
275071,7,0.93
296163,7,0.55
296167,7,0.25
296173,7,41.78
296175,7,2.18
295980,7,3.98
296187,7,32.97
296189,7,0.28
296190,7,10.08
295854,7,18.83
296206,7,0.15
294289,7,0.17
273375,7,1.43
296124,7,121.24
296235,7,0.05
296236,7,0.93
296239,7,0.65
278401,7,0.5
296246,7,37.44
296251,7,51.15
296249,7,10.48
296248,7,104.68
296257,7,1.13
296254,7,45.18
296270,7,0.05
296271,7,0.05
296273,7,0.55
296275,7,7.37
296276,7,24.45
296280,7,0.05
296283,7,5.92
296286,7,1.05
296290,7,102.27
296291,7,109.34
296297,7,0.43
296261,7,0.1
296303,7,0.17
296320,7,0.45
296227,7,42.97
296324,7,60.23
296326,7,17.68
296328,7,1.33
296309,7,1.03
296330,7,1.2
296333,7,0.15
296338,7,20.3
296245,7,1.38
296345,7,0.27
296277,7,10.02
268013,7,6.95
296365,7,0.1
264367,7,0.2
296366,7,4.45
296292,7,6.2
296378,7,9.18
296188,7,2.52
296383,7,1.43
296388,7,107.65
296393,7,0.2
296396,7,64.89
296376,7,46.03
295019,7,0.43
296402,7,94.57
296404,7,1.07
296409,7,0.72
296406,7,0.1
296415,7,0.1
296417,7,18.9
296421,7,1.42
296424,7,1.48
296428,7,6.18
295804,7,1
296434,7,49.43
296429,7,39.07
290124,7,0.23
296426,7,83.74
296147,7,41.15
296453,7,0.3
296451,7,2.43
296461,7,115.9
296460,7,6.5
296467,7,40.68
296472,7,4.6
296473,7,45.29
295963,7,3.08
296471,7,48.08
296477,7,14.68
291874,7,40.2
291319,7,10.9
296487,7,10.49
296447,7,0.92
296488,7,49.93
296492,7,42.6
296493,7,0.65
296500,7,8.68
296501,7,5.65
296502,7,0.05
259663,7,0.18
296504,7,6.93
296508,7,0.23
296515,7,2.93
296444,7,16.45
296507,7,10.68
296530,7,50.87
296532,7,1.08
285122,7,30.8
296533,7,49.41
296539,7,1.83
296556,7,10.85
296183,7,14.61
296559,7,2.72
296459,7,41.46
295863,7,92.6
296565,7,6.78
296567,7,7.82
295960,7,18.47
296160,7,8.08
296578,7,65.02
296432,7,6.17
296594,7,3.08
296600,7,40.63
296529,7,27.83
296589,7,71.92
296606,7,6.93
296612,7,0.43
296613,7,123.05
296454,7,1.17
296592,7,20.53
296620,7,0.23
296617,7,0.08
296174,7,45.68
296630,7,0.22
296640,7,0.23
296643,7,0.25
296644,7,114.3
296645,7,105.12
296659,7,6.18
296664,7,0.1
296665,7,4.95
295739,7,7.15
296669,7,6.52
296675,7,7.55
296667,7,11.13
296683,7,5.16
296686,7,0.15
296593,7,54.29
296690,7,32.6
296574,7,1.4
296709,7,3.12
296711,7,0.52
282639,7,0.18
296706,7,13.48
296691,7,7.17
296634,7,0.05
296723,7,4.2
296724,7,140.15
296727,7,9.82
296730,7,0.08
296734,7,0.22
291412,7,4.25
296747,7,4.23
296753,7,24.5
296752,7,47.95
296761,7,0.07
296764,7,106.12
296769,7,0.8
296771,7,1.4
296776,7,0.1
296780,7,5.97
296655,7,0.13
296784,7,0.13
296785,7,43.35
296789,7,0.67
296719,7,6.28
296790,7,42.15
296791,7,25.7
296803,7,1.2
296737,7,39.83
296813,7,88.04
296812,7,89.53
296829,7,0.08
296830,7,0.67
296836,7,67.03
296843,7,9.87
296848,7,0.08
296849,7,1.53
296851,7,1.25
296855,7,1.43
296841,7,23.27
296857,7,101.88
296865,7,113.75
296863,7,81.58
296864,7,6.95
296793,7,94.35
296868,7,5.22
296743,7,0.05
296872,7,39.7
296810,7,41.3
296878,7,2.03
296881,7,0.32
296884,7,1.2
296886,7,1.18
296890,7,0.08
296892,7,18.12
296896,7,6.55
296900,7,6.65
296909,7,0.68
296910,7,1.63
296931,7,8.79
296937,7,0.27
296933,7,12.95
296847,7,26.98
296939,7,0.18
296944,7,0.27
296945,7,12.55
296948,7,0.05
296952,7,21.82
296966,7,69.68
296967,7,53.12
294504,7,0.23
296971,7,10.6
296975,7,21.5
296982,7,1.08
296983,7,14.05
296986,7,0.17
296987,7,0.07
296990,7,0.7
296993,7,21.02
296998,7,0.08
296999,7,33.38
297002,7,1.08
297003,7,0.35
297004,7,6.18
297006,7,12.2
297011,7,0.05
297015,7,0.08
297016,7,1.07
297017,7,12.55
297029,7,41.4
297030,7,1.22
297032,7,30.98
297033,7,9.02
297035,7,3.73
297042,7,40.93
297043,7,31.92
283226,7,0.07
297050,7,13.17
297052,7,2.2
297055,7,0.98
259865,11,0.65
260085,11,0.38
259258,11,29.57
260646,11,143.48
260940,11,2.96
261201,11,1.99
258924,11,12.85
260954,11,65.53
261652,11,2.02
261776,11,0.2
261615,11,0.85
258870,11,0.5
262182,11,0.23
262190,11,27.3
262357,11,31.52
262362,11,0.05
262405,11,1.32
262411,11,0.88
262436,11,18.12
262439,11,1.67
261519,11,0.37
262583,11,8.65
262593,11,67.68
262709,11,0.5
262777,11,0.15
261995,11,136.15
262826,11,8.17
261059,11,69.82
262596,11,231.02
263200,11,3.22
263205,11,51.2
263256,11,1.77
262973,11,149.9
263354,11,19.92
262459,11,5.65
263602,11,5.63
263655,11,0.35
264020,11,3.92
264055,11,0.05
264072,11,0.92
264423,11,0.67
264141,11,0.18
264045,11,3.32
258800,11,1.58
264634,11,0.23
264508,11,0.15
263786,11,135.4
264425,11,88.38
264538,11,43.83
265141,11,0.73
263065,11,151.68
265263,11,17.23
265545,11,0.1
265259,11,1.98
258845,11,148.87
265589,11,65.68
265328,11,2.42
265674,11,7.83
265926,11,0.05
265973,11,5.4
259731,11,0.1
262988,11,155.66
266540,11,1.03
261753,11,4.13
264916,11,149.74
266955,11,0.15
264514,11,207.1
266549,11,13.47
267113,11,0.2
264076,11,149.67
267038,11,6.35
267685,11,0.05
267617,11,0.27
260998,11,90.8
267915,11,0.97
261171,11,214.4
268578,11,0.95
268712,11,0.05
268811,11,4.68
264828,11,0.15
268985,11,0.32
268995,11,0.72
268390,11,1.86
267661,11,95.99
269278,11,0.88
269109,11,1.2
269312,11,17.2
268641,11,12.68
269470,11,21.72
269484,11,1.13
269538,11,3.28
269578,11,17.15
269653,11,115.21
269758,11,9.22
260111,11,0.48
269741,11,334.43
269895,11,1.37
269843,11,52.39
270162,11,8.27
267064,11,179.16
261682,11,220.47
264843,11,125.21
270421,11,0.05
270486,11,162.26
270607,11,0.23
262406,11,209.84
270710,11,0.8
265628,11,154.31
268033,11,4.63
269040,11,150.37
269769,11,2.57
270509,11,0.62
264761,11,40.48
270957,11,194.41
266548,11,158.52
271350,11,0.05
264361,11,1.22
268796,11,34.97
271574,11,2.33
266112,11,149.53
268805,11,67.93
261072,11,0.75
272086,11,64.32
261778,11,136.81
260916,11,28.23
261771,11,141.9
259767,11,169.32
263496,11,3.2
272363,11,0.75
272421,11,68.23
269898,11,195.21
272647,11,71
272729,11,5.63
260964,11,0.37
271594,11,1.35
267736,11,0.07
272157,11,79.22
269485,11,131.05
268990,11,160.41
263690,11,146.02
270834,11,0.23
273397,11,72.13
273705,11,0.08
273671,11,124.23
273930,11,2.1
268374,11,22.32
272035,11,24.95
267812,11,203.47
263076,11,152.62
273955,11,7.17
274422,11,1.12
260173,11,195.61
275310,11,19.62
274887,11,5.32
270689,11,0.1
275962,11,8.58
276202,11,1.4
270912,11,14.22
276404,11,0.6
270460,11,138.52
276812,11,0.1
276845,11,0.2
275805,11,0.2
273423,11,65.62
277024,11,132.07
261905,11,148.4
259870,11,11.86
274798,11,314.44
277225,11,0.05
266012,11,187.87
272991,11,160.01
277339,11,6.1
277409,11,3.62
277465,11,0.35
264623,11,71
277069,11,0.23
277173,11,0.05
261550,11,4.98
272842,11,162.48
277806,11,5.43
277805,11,9.57
274801,11,0.15
269874,11,0.1
278408,11,8.6
278419,11,1.22
264254,11,39.17
278344,11,45.64
278940,11,1.68
261647,11,3.4
272909,11,128.13
262414,11,23
279644,11,0.05
273580,11,43.75
269064,11,25.67
262643,11,136.8
279983,11,0.07
280001,11,0.17
268011,11,161.21
279881,11,58.27
268389,11,125.36
280336,11,2.28
266766,11,147.9
266529,11,152.97
281223,11,0.43
281226,11,37.3
278280,11,0.17
281177,11,5.37
271664,11,148.02
281386,11,0.05
281297,11,81.13
271114,11,0.25
278927,11,153.78
281701,11,9.82
261412,11,160.14
270738,11,85.4
282067,11,1.13
282083,11,5.58
281512,11,105.07
261393,11,1.13
261756,11,152.84
280207,11,140.13
280863,11,0.08
274498,11,140.85
272472,11,138.45
268558,11,0.17
282519,11,0.28
282575,11,2.35
282695,11,2.15
281054,11,1.08
282457,11,0.82
282821,11,0.2
268090,11,164.49
274730,11,0.23
282996,11,0.97
273300,11,1.18
275449,11,137
283077,11,0.05
281989,11,36
283168,11,0.23
259657,11,121.37
282882,11,4.78
283550,11,0.54
283558,11,0.08
278434,11,0.12
276439,11,353.44
281609,11,205.19
265130,11,128.3
282336,11,5.76
281787,11,99.65
278283,11,31.47
284471,11,0.87
284534,11,5.72
283364,11,0.57
261828,11,1.88
259174,11,0.65
268242,11,82.28
282990,11,0.23
284307,11,7.15
285218,11,81.25
282687,11,29.25
269054,11,59.64
284907,11,57.75
284487,11,5.58
279874,11,24.27
267114,11,40.85
284258,11,0.48
274686,11,128.7
273256,11,0.53
284125,11,102.89
280243,11,12.72
285244,11,141
285875,11,139.03
282159,11,47.61
285920,11,40.97
285962,11,16.05
283266,11,6.58
285288,11,0.05
286085,11,7.05
282111,11,71
284387,11,120.83
286296,11,1.53
285825,11,2.45
285583,11,2.73
277886,11,0.07
263747,11,48.6
283089,11,0.05
286559,11,0.3
285963,11,31.52
285625,11,0.12
286080,11,0.55
286468,11,2.75
286663,11,44.69
286683,11,0.25
284790,11,36.25
285026,11,24.92
274626,11,0.1
281476,11,5.32
286545,11,0.2
285532,11,107.1
259350,11,3.18
286412,11,1.22
284923,11,94.33
285053,11,56.05
279348,11,8.9
281586,11,0.1
286477,11,39.5
286239,11,82.35
284001,11,0.9
286930,11,1.23
286755,11,0.05
276824,11,3.22
276107,11,33.7
285642,11,0.07
280685,11,0.13
279779,11,0.32
285942,11,0.2
286271,11,33.67
284406,11,141.92
285413,11,0.07
286006,11,0.08
282494,11,0.52
275045,11,310.07
285462,11,0.82
282183,11,0.13
268681,11,71.4
286853,11,26.48
286475,11,0.08
275741,11,65.92
287145,11,0.1
285670,11,1.09
287151,11,2.53
286563,11,0.47
260465,11,139.7
287279,11,0.15
287382,11,11.77
287214,11,151.74
269204,11,135.72
277084,11,220.37
260813,11,153.57
279722,11,101.37
287737,11,0.08
282915,11,14.45
265337,11,130.59
272586,11,160.65
267026,11,22.33
287565,11,2.03
276562,11,11.42
284241,11,0.13
275307,11,15.48
260754,11,134.74
283983,11,15.25
282594,11,0.5
288348,11,0.28
288581,11,0.58
288590,11,2.6
283730,11,149.57
281671,11,61.35
268825,11,36.42
289179,11,0.05
289214,11,5.33
281753,11,147.47
289279,11,2.3
259860,11,172.63
284531,11,206.76
277609,11,122.62
282977,11,26.91
289656,11,2.42
287330,11,194.47
289270,11,9.83
289890,11,0.28
290030,11,7.92
288837,11,23.38
285411,11,163.22
282703,11,1.12
290638,11,0.33
290659,11,0.55
277353,11,141.26
280613,11,133.98
278983,11,0.43
287072,11,0.05
264228,11,121.05
290852,11,0.05
290746,11,135.34
291084,11,4.78
291122,11,34.55
291152,11,15.6
291279,11,0.25
291304,11,0.72
281294,11,1.94
279424,11,0.12
291440,11,1.58
259494,11,2.23
289750,11,0.75
291581,11,1.23
291851,11,0.05
291914,11,0.99
291972,11,0.22
292074,11,46.28
268152,11,35.18
276784,11,13.87
292422,11,0.92
280345,11,0.75
261336,11,0.53
260345,11,154.65
286834,11,0.05
285406,11,105.4
292576,11,145.25
292657,11,0.8
286826,11,140.33
283873,11,0.13
291626,11,0.17
288315,11,2.57
271326,11,152.04
269314,11,7.67
290496,11,36.55
292945,11,0.05
269526,11,0.35
293022,11,0.18
277840,11,10.93
293345,11,0.15
280548,11,6.05
288884,11,0.98
292151,11,164.13
293444,11,2
276671,11,52.8
292817,11,41.93
293737,11,3.13
293827,11,0.08
293853,11,10.62
293958,11,0.07
291706,11,47.99
284858,11,1.83
293882,11,0.12
275445,11,11.93
275529,11,63.38
294442,11,0.5
294522,11,0.6
294613,11,0.22
264146,11,142.89
294189,11,61.21
280372,11,74.17
293600,11,0.12
288923,11,163.39
266001,11,10.95
284438,11,138.03
294821,11,94.5
294807,11,77.6
282954,11,0.05
260684,11,1.08
268348,11,0.67
295116,11,3.82
295177,11,42.33
295238,11,1.37
294193,11,67.74
295363,11,91.57
295442,11,0.27
295484,11,0.68
295528,11,0.13
295527,11,13.17
279735,11,91.74
292625,11,159.04
263293,11,138.68
291349,11,0.13
295949,11,0.28
295829,11,76.38
296271,11,14.22
296278,11,13.52
296280,11,0.08
296327,11,29.12
296349,11,0.23
296113,11,3.18
296413,11,8.97
296211,11,27.32
295890,11,0.37
296530,11,1.62
295114,11,66.68
295973,11,0.22
296033,11,1.8
294948,11,0.15
280724,11,139.9
296564,11,5.65
259180,12,0.58
259619,12,1.42
259779,12,1.22
259902,12,27.04
260402,12,5.28
260477,12,0.87
260700,12,1.7
261094,12,4.85
260702,12,1.8
261210,12,0.62
261603,12,9.53
261239,12,9.45
259530,12,2.07
261632,12,0.68
262071,12,20.78
262674,12,6.46
263164,12,0.37
263456,12,0.57
263653,12,5.08
263838,12,9.27
264201,12,13.08
264232,12,0.53
264984,12,11.03
265285,12,4.87
265412,12,30.85
261829,12,9.1
265400,12,7.95
265589,12,7.2
265027,12,8.46
265948,12,0.95
266310,12,19.08
266480,12,14.22
267846,12,52.3
263479,12,208.9
262754,12,1.92
268332,12,0.82
268436,12,0.48
267106,12,0.05
268331,12,3.05
268591,12,26.22
268681,12,32.68
268246,12,34.78
260998,12,168.05
269704,12,2.48
270311,12,15.38
270383,12,21.3
270570,12,0.27
270585,12,4.85
269864,12,1.13
260980,12,330.44
269769,12,2.95
271006,12,9.22
268811,12,16.5
261724,12,134.75
271538,12,29
269771,12,1.73
269924,12,307.71
271883,12,34.71
260345,12,294.88
271761,12,205.53
272544,12,3.88
272582,12,13.82
267812,12,0.27
272663,12,4.82
272163,12,0.8
272842,12,19.98
273295,12,11.12
270744,12,50.1
273423,12,370.39
273886,12,3.15
273955,12,0.63
273974,12,4.88
274222,12,1.68
274396,12,3.8
272596,12,74.77
271701,12,0.1
274868,12,1.28
270599,12,83.27
268473,12,40.73
267613,12,1.28
270689,12,0.05
276175,12,2.33
270042,12,221.05
274130,12,11.08
276826,12,17.58
267880,12,0.08
277225,12,0.07
259715,12,26.93
278139,12,2.32
278242,12,5.22
263008,12,42.7
278828,12,12.2
264810,12,2.33
278958,12,4.58
279554,12,6.65
262643,12,40.05
279852,12,0.23
279857,12,0.87
280300,12,12.95
280303,12,0.05
261626,12,2.7
261810,12,66.87
280367,12,0.28
279718,12,4.13
280121,12,1.79
280714,12,18.8
280772,12,324.77
280883,12,11.83
277066,12,0.05
270790,12,18.33
261668,12,4.75
281485,12,11.22
281754,12,1.57
279738,12,284.34
273161,12,6.8
261756,12,265.21
260916,12,37.6
272965,12,92.69
282608,12,0.85
264194,12,0.15
261682,12,3.45
261785,12,80.8
268011,12,25.58
283429,12,20.18
263601,12,18.58
277394,12,6.26
282929,12,83.33
284930,12,13.2
259952,12,0.72
273132,12,275.78
285291,12,0.23
285288,12,0.83
271519,12,4.7
284262,12,2.18
285552,12,1.43
277718,12,59
283658,12,90.96
285870,12,2.18
283824,12,323.53
285738,12,216.01
285946,12,2.48
285931,12,0.48
278387,12,0.2
285816,12,0.1
286102,12,0.23
286217,12,0.85
285645,12,1.67
286287,12,4.53
272832,12,18.27
286251,12,0.13
277886,12,0.12
280948,12,39.52
286532,12,15.32
286384,12,219.87
282088,12,306.1
278304,12,0.5
279885,12,4.87
286702,12,2.83
283855,12,33.67
284923,12,107.73
286598,12,0.22
281084,12,0.2
286653,12,1.32
278684,12,0.35
286976,12,17.93
280685,12,0.2
286993,12,7.87
282370,12,21.83
285987,12,33.18
286458,12,0.08
287236,12,2.35
275158,12,0.05
287349,12,0.22
281609,12,297.12
261735,12,0.27
285915,12,305.91
287749,12,3.72
275045,12,276.19
287565,12,33.53
287574,12,16.7
288067,12,2.78
273671,12,34.09
283239,12,0.22
287993,12,1.57
282542,12,103.91
265337,12,0.63
288730,12,22.82
265370,12,0.4
261828,12,31.47
289010,12,4.33
289328,12,0.22
288140,12,2.35
289552,12,1.58
289621,12,4.6
277084,12,100.03
289793,12,0.05
289986,12,8.75
290096,12,0.17
273936,12,0.05
290258,12,0.72
281671,12,7.63
275510,12,0.05
290827,12,1.08
290828,12,0.05
290746,12,0.17
279404,12,0.55
290992,12,0.05
285397,12,8.58
291296,12,4.95
291299,12,0.18
290733,12,0.07
281294,12,0.32
291347,12,330.23
259258,12,0.05
291526,12,13.78
290206,12,1.68
271465,12,0.92
291855,12,1.43
273303,12,0.43
292035,12,7.03
292175,12,3.25
260646,12,0.05
279482,12,622.33
267627,12,43.64
292590,12,0.1
275442,12,4.63
291412,12,2.57
289270,12,277.19
293122,12,5.05
293119,12,1.73
292967,12,0.05
293444,12,0.43
293537,12,4.73
285165,12,0.12
260829,12,0.33
284438,12,322.05
293922,12,2.42
261674,12,1.13
294218,12,0.07
278517,12,0.08
294832,12,2.89
295014,12,0.08
266001,12,0.17
267936,12,9.57
293083,12,267.16
295527,12,0.3
279735,12,1.05
289765,12,0.77
290365,12,0.08
296057,12,0.82
296206,12,38.67
296226,12,0.27
296280,12,0.1
296451,12,4.15
280345,12,138.07
296645,12,99.33
296732,12,5.08
296869,12,0.05
297045,12,0.13
258936,13,4.05
259055,13,1.98
259072,13,1.03
259093,13,3.03
258863,13,20.33
259229,13,0.65
259233,13,15.87
259307,13,3.19
258865,13,2.05
259548,13,4.97
259297,13,2.55
259412,13,14.13
259931,13,0.68
260002,13,22.18
259262,13,13.25
260112,13,46.4
260111,13,0.6
260306,13,1.14
260589,13,8.92
260702,13,0.25
260921,13,7.47
261008,13,6.78
261125,13,0.18
261176,13,0.82
261180,13,0.4
261251,13,2.38
260126,13,1.52
260829,13,76.18
259657,13,70.53
261548,13,15.32
259972,13,19.92
261640,13,11.85
261648,13,0.83
261530,13,0.57
261658,13,59.85
261781,13,1.82
261615,13,0.13
261913,13,0.35
259865,13,1.45
262056,13,0.18
261359,13,93.92
262313,13,0.08
262374,13,18.22
262377,13,64.7
260608,13,97.15
258924,13,11.23
262512,13,18.77
261819,13,106.58
262533,13,20.98
262612,13,5.72
260646,13,1.3
262784,13,6.67
262821,13,53.47
262859,13,0.55
262980,13,2.35
263093,13,4.1
260477,13,20.2
262930,13,8.12
262817,13,80.07
263331,13,0.2
262392,13,72.97
263387,13,0.17
263417,13,0.07
263055,13,19.05
258906,13,6.67
262459,13,49.85
261802,13,58.07
261242,13,1.45
263704,13,0.53
263898,13,11.35
263922,13,4.43
260345,13,68.97
264066,13,0.13
263480,13,0.83
264155,13,8.4
261295,13,6.45
264192,13,6.78
263120,13,65.72
263683,13,20.18
262826,13,28.85
261778,13,61.05
264655,13,24.95
261785,13,167.48
264605,13,0.83
264848,13,0.08
264594,13,0.1
264425,13,19.69
264930,13,1.65
265027,13,21.38
261073,13,54.68
265065,13,39.87
265098,13,15.32
263786,13,63.02
262792,13,58.65
265229,13,0.07
262988,13,85.1
265293,13,1.93
260861,13,1.82
265567,13,24.87
263470,13,18.97
265328,13,55.87
262643,13,111.16
265733,13,10.45
265933,13,19.9
265977,13,0.12
265110,13,27.17
266064,13,20.25
263639,13,80.43
261668,13,51.91
265628,13,8.17
261558,13,0.53
264826,13,61.4
266732,13,1.78
263479,13,55.53
266640,13,0.07
264230,13,15.22
267192,13,4.47
267263,13,1.07
267268,13,0.12
259524,13,93.03
264361,13,3.95
266316,13,58.77
267503,13,24.57
267581,13,11
267621,13,0.23
265928,13,54.9
267149,13,0.55
265077,13,10.7
260954,13,68.58
268025,13,1.87
260920,13,23.32
268080,13,9.6
268087,13,5.88
259106,13,123.03
258832,13,46.28
268234,13,0.52
268377,13,14.32
261171,13,92.99
264012,13,0.53
268440,13,22.95
260042,13,54.2
261714,13,59.23
268554,13,3.48
268605,13,0.68
268545,13,62.5
268696,13,0.55
261019,13,94.6
268811,13,10.57
268869,13,25.55
268883,13,19.2
264146,13,50.9
268390,13,66.25
268816,13,20.12
269148,13,2.17
269186,13,0.5
269188,13,0.07
266529,13,59.83
269330,13,25.92
269389,13,8.78
265878,13,55.62
269415,13,0.47
269674,13,5.7
269468,13,0.08
268352,13,88.55
259494,13,0.42
269930,13,4.77
269966,13,18.87
266112,13,55.86
260356,13,15.96
259429,13,115.08
268473,13,146.05
270153,13,19.85
270202,13,4.62
268152,13,52.54
261337,13,2.47
270305,13,6.28
269288,13,2.23
270418,13,1.53
270300,13,39.67
270047,13,4.6
270602,13,14.34
262406,13,134.38
269934,13,79.15
270700,13,80.86
260980,13,54.08
270022,13,55.5
270799,13,16.53
270895,13,21.47
264476,13,32.09
271114,13,0.07
271181,13,0.13
271262,13,18.65
271362,13,0.12
271441,13,0.17
271521,13,0.55
271562,13,0.62
271602,13,0.6
266001,13,153.8
271645,13,0.05
269066,13,87.02
271680,13,0.52
271839,13,17.32
271091,13,20.05
265415,13,54.22
271863,13,4.95
272038,13,2.37
271883,13,0.25
272166,13,0.33
268926,13,60
271624,13,15.08
272232,13,15.8
272349,13,1.05
271687,13,18.72
272657,13,14.62
272720,13,0.42
272760,13,1.18
270486,13,19.77
269204,13,111.73
273126,13,37.7
272001,13,57.95
270075,13,57.57
270710,13,15.68
268678,13,19.3
273268,13,19.58
273412,13,19.37
272991,13,43.6
273598,13,0.17
273641,13,0.53
273684,13,19.33
264254,13,8.02
272436,13,38.08
274045,13,0.72
271701,13,0.13
271950,13,139.2
274145,13,0.35
274261,13,31.08
270619,13,98.03
272596,13,35.91
274448,13,25.73
273870,13,22.48
266788,13,50.55
272907,13,17.67
274705,13,0.5
272842,13,63.75
274824,13,0.05
273580,13,1.07
274872,13,2.13
274927,13,21.45
274921,13,14.95
274919,13,34.82
271761,13,1.05
275027,13,0.05
269518,13,66.6
275178,13,0.77
267919,13,57.82
275279,13,0.05
275306,13,10.98
274906,13,64.17
272965,13,61.58
267898,13,58.33
275569,13,20.3
272796,13,2.67
275158,13,4.08
275865,13,0.75
275906,13,0.2
276095,13,0.77
276230,13,19.89
276326,13,6.38
276355,13,0.1
276376,13,0.15
276381,13,36.58
276395,13,71.1
276135,13,19.6
268410,13,32.58
275020,13,54.92
276626,13,0.1
271154,13,61.45
276684,13,9.85
276602,13,18.22
261756,13,56.22
272717,13,85.62
276854,13,0.18
276939,13,0.95
260616,13,64.26
273423,13,38.07
270606,13,100.38
277147,13,0.53
277225,13,0.07
277178,13,21.02
277050,13,16.55
277278,13,0.52
275033,13,50.3
277364,13,7.45
259884,13,90.34
277395,13,10.45
277496,13,2.67
274814,13,131.57
272909,13,64.25
274564,13,79
275463,13,16.52
277596,13,19.4
277508,13,144.1
268011,13,126.74
274050,13,51.93
275470,13,55.57
276490,13,39.26
277037,13,19.52
277066,13,54
269314,13,116.59
276439,13,74.3
261788,13,0.12
277718,13,18.58
278072,13,18.55
278077,13,18.2
274070,13,67.55
263628,13,14.63
272173,13,61.97
268558,13,11.27
278380,13,17.67
278381,13,1.05
278454,13,0.23
278844,13,0.28
278898,13,0.55
278899,13,14.69
269541,13,115.09
266614,13,62.57
279103,13,20.32
279106,13,4.07
279193,13,14.1
272058,13,66.89
274576,13,55.93
278224,13,19.1
279332,13,5.05
279395,13,0.35
279357,13,1.95
279486,13,0.98
279590,13,0.25
276788,13,60.92
279725,13,4.02
279741,13,18.72
261522,13,53.63
278843,13,16.4
279918,13,0.53
275590,13,60.8
273846,13,51.77
262414,13,16.25
280162,13,0.73
279568,13,20.53
261390,13,12.54
271273,13,21.37
280508,13,4.15
278753,13,52.2
280829,13,6.55
279738,13,52.77
274130,13,11.2
280943,13,18.38
280891,13,18.68
280974,13,24.88
281067,13,0.08
281114,13,9.85
281118,13,13.5
281127,13,0.58
268618,13,135.04
281363,13,8.02
280193,13,0.17
281297,13,6.33
281444,13,18.77
274996,13,76.97
263118,13,0.83
281538,13,5.62
281546,13,15.7
274039,13,52.23
281656,13,21.63
278283,13,172.63
281782,13,1.83
281819,13,2.1
280207,13,63.5
273161,13,6.53
281967,13,18.7
278642,13,31.8
282027,13,0.4
262761,13,11.58
282060,13,2.8
280249,13,49.77
266492,13,29.8
261393,13,27.15
280548,13,20.62
281882,13,27.33
261333,13,2.4
282460,13,0.15
280689,13,62.67
280794,13,58.8
274433,13,5.25
282608,13,1.35
277149,13,0.58
258818,13,16.85
278881,13,71.92
282597,13,9.8
261239,13,98.15
282328,13,1.57
282726,13,56.52
277012,13,59.97
282873,13,0.57
282886,13,0.8
275624,13,0.42
273300,13,0.53
277403,13,109.82
282900,13,22.02
283021,13,17.23
265130,13,49.85
283266,13,4.53
281331,13,55.09
283446,13,0.28
263321,13,5.4
279409,13,51.91
283577,13,0.17
281609,13,97.41
283005,13,0.7
282813,13,22.64
281925,13,34.27
283707,13,20.1
283612,13,58.99
